"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'RoGetBufferMarshaler!api-ms-win-core-winrt-robuffer-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 166 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\csc\csc.exe /noconfig @""D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\TestApp_Bug37924976.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 166 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 181 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 183 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 144 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 153 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 154 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 164 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 178 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 32 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 33 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 33 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 33 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 34 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 35 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 37 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 37 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 37 MB."
"Message",Normal,"Running 'GetType' transform, heap at 37 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 37 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 38 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 38 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 40 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 40 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 45 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 46 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 50 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 50 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 50 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 50 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 55 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 55 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 55 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 56 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 56 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 56 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 56 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 56 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 56 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 57 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 82 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  5890 |         67 | Analysis"
"Message",Normal,"  3584 |          0 | GenerateCodeAndCompile"
"Message",Normal,"   732 |         14 | ReducedCopyComplete"
"Message",Normal,"   672 |         30 | Mcg"
"Message",Normal,"   612 |        -22 | WriteAssemblies"
"Message",Normal,"   356 |         25 | Reducer"
"Message",Normal,"   289 |        -12 | DumpNativeResources"
"Message",Normal,"   206 |         15 | ReducedCopyInitialize"
"Message",Normal,"   112 |        -39 | ReducedCopyPopulateTypes"
"Message",Normal,"   108 |         10 | ReducedCopyMethodBodies"
"Message",Normal,"   105 |          9 | ReducedCopyLateMetadata"
"Message",Normal,"   100 |       -146 | ReducedCopyCleanup"
"Message",Normal,"    64 |          5 | CreateMetadata"
"Message",Normal,"    31 |          4 | LazyGenerics"
"Message",Normal,"    31 |          1 | McgRedirect"
"Message",Normal,"    30 |          2 | McgTypeOf"
"Message",Normal,"    29 |          5 | StaticInitData"
"Message",Normal,"    25 |          0 | ResourceExtractor"
"Message",Normal,"    25 |          2 | TypeofTypeHandle"
"Message",Normal,"    20 |          0 | SaveRVAStatics"
"Message",Normal,"    18 |          1 | McgRedirect"
"Message",Normal,"    10 |          0 | GetType"
"Message",Normal,"     9 |          2 | ReducedCopyEmptyTypes"
"Message",Normal,"     9 |          1 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     6 |          1 | McgFixups"
"Message",Normal,"     5 |          0 | ReflectionIntrinsics"
"Message",Normal,"     4 |          0 | McgAccessor"
"Message",Normal,"     3 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     3 |          0 | ScrubOpenCalls"
"Message",Normal,"     2 |          1 | Delegate"
"Message",Normal,"     2 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     1 |          0 | ReflectionMappingInfoEmit"
"Message",Normal,"     1 |          1 | ReflectionInvoke"
"Message",Normal,"     1 |          0 | ValueType"
"Message",Normal,"     1 |          0 | EventSource"
"Message",Normal,"     1 |          0 | Attribute"
"Message",Normal,"     0 |          1 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          1 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\x86\ilc\Tools\nutc_driver.exe @""D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\MDIL\TestApp_Bug37924976.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.29722.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 697 methods."
"Message",Low,"Scanning 2157 methods."
"Message",Low,"Scanning 1067 methods."
"Message",Low,"Scanning 356 methods."
"Message",Low,"Scanning 188 methods."
"Message",Low,"Scanning 102 methods."
"Message",Low,"Scanning 59 methods."
"Message",Low,"Scanning 92 methods."
"Message",Low,"Scanning 24 methods."
"Message",Low,"Scanning 9 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 18 methods."
"Message",Low,"Scanning 44 methods."
"Message",Low,"Scanning 20 methods."
"Message",Low,"Scanning 10 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 4864 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   2037"
"Message",Low,"Metadata blob size:          106888"
"Message",Low,"Method RVA - token map size: 16296"
"Message",Low,"Total native size:           123184"
"Message",Low,"Successfully generated 'D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\MDIL\TestApp_Bug37924976.mdilexe'"
"Message",Low,"Successfully generated 'D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\MDIL\TestApp_Bug37924976.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\x86\ilc\Tools\nutc_driver.exe @""D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\MDIL\TestApp_Bug37924976.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       63 |     5578 |     5578 |     5515 |     5578 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       5578 ms"
"Message",Normal,"System time per command: 5578 ms"
"Message",Normal,"Total duration:          5515 ms"
"Message",Normal,"Total lifetime:          5578 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.19041.0\x64\rc.exe /c ""65001"" /r /fo ""D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.19041.0\x64\rc.exe /c ""65001"" /r /fo ""D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |       94 |       94 |       94 |       94 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       94 ms"
"Message",Normal,"System time per command: 94 ms"
"Message",Normal,"Total duration:          94 ms"
"Message",Normal,"Total lifetime:          94 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\ILTransformed\TestApp_Bug37924976.res' at offset 0."
"Message",Normal," Added 'D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1464."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\x86\ilc\Tools\rhbind.exe @""D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\rhbindargs.TestApp_Bug37924976.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\MDIL\TestApp_Bug37924976.mdilexe"
"Message",Low,"MDILPDB: D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\MDIL\TestApp_Bug37924976.mdilpdb"
"Message",Low,"IL: D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\MDIL\TestApp_Bug37924976.ilexe"
"Message",Low,"NI: D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\Native\TestApp_Bug37924976.dll"
"Message",Low,"SHIM: D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\Native\TestApp_Bug37924976.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\Native\TestApp_Bug37924976.pdb"
"Message",Low,"Produced D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\Native\TestApp_Bug37924976.dll in 0.451 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\x86\ilc\Tools\rhbind.exe @""D:\C#_VS_WS\TestApp_Bug37924976\TestApp_Bug37924976\obj\x86\Release\ilc\intermediate\rhbindargs.TestApp_Bug37924976.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       78 |     1547 |     1547 |     1469 |     1547 | [0] rhbind TestApp_Bug37924976"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       1547 ms"
"Message",Normal,"System time per command: 1547 ms"
"Message",Normal,"Total duration:          1469 ms"
"Message",Normal,"Total lifetime:          1547 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            0.9"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
